tweet_id,user_id,date,text,label
2706,user_002706,2021-01-16,Public gatherings are limited to prevent virus spread,Neutral
3915,user_003915,2020-05-08,Health officials advocate staying 6 foot apart from with others #virus,Neutral
235,user_000235,2021-01-18,China virus has killed grand of people world-wide.,Hate
733,user_000733,2020-02-02,Kung-flu is destroying our economy thanks to China,Hate
1239,user_001239,2020-06-24,Chinese virus is bankrupt everything #stayathome,Hate
4297,user_004297,2020-10-02,"Racism against Asians has increased due to COVID, we must verbalize out",Counter hate
1157,user_001157,2020-05-31,Asian are walking around spreading their germs everyplace?,Hate
634,user_000634,2021-01-07,Chiwese coronavirus has ruined my business #china?,Hate
3295,user_003295,2021-01-24,vaccine distribution has begun in several politic #virus,Neutral
2446,user_002446,2020-06-28,The pandemic has changed how we work and socialise,Neutral
2983,user_002983,2020-07-13,commend to wash drawing your hands and practise social distancing,Neutral
1210,user_001210,2021-03-18,Those Asians don't even wear out masks in their own stores.,Hate
1066,user_001066,2020-12-07,China virus has killed thousands of people global,Hate
3765,user_003765,2020-08-23,WHO provides guideline for COVID-19 prevention?,Neutral
2157,user_002157,2020-12-27,Public gatherings are limited to prevent virus spread #pandemic,Neutral
1063,user_001063,2020-03-17,Asian peuple should go back to their country with their virus #stayathome.,Hate
2617,user_002617,2020-10-13,Hospitals are sweep over with coronavirus patients,Neutral
1168,user_001168,2020-04-01,Chinese virus is ruin everything.,Hate
3223,user_003223,2020-04-05,Hospitals are overwhelmed with coronavirus patient #coronavirus...,Neutral
3637,user_003637,2020-03-16,The coronavirus pandemic has affected the world-wide economy,Neutral
3556,user_003556,2020-10-12,COVID-19 cases continue to rise across the country,Neutral
1493,user_001493,2020-03-07,We should make China pay reparations this Chinese flu to,Neutral
2939,user_002939,2020-04-09,Mask mandates are being carry out in several states #coronavirus,Neutral
2996,user_002996,2020-01-31,Many businesses have closed temporarily due to COVID-19,Neutral
3097,user_003097,2020-04-18,Online learning has become the norm during the...,Neutral
4090,user_004090,2020-09-17,Public gatherings are limited to preclude virus scatter,Neutral
4261,user_004261,2020-09-04,Solidarity with pandemic Americans facing correct now,Counter hate
3141,user_003141,2020-09-21,Scientists are working on developing vaccines for the coronavirus?,Neutral
885,user_000885,2021-01-28,Chinese coronavirus has ruined my patronage #wuhan?,Hate
144,user_000144,2020-07-21,All these Asiatic coming here spreading disease!,Hate
1391,user_001391,2020-09-09,Schools are implementing hybrid scholarship models?,Neutral
3578,user_003578,2020-11-10,Essential worker continue to serve during the pandemic,Neutral
851,user_000851,2020-10-25,Asians are walking around their germ everywhere,Hate
3636,user_003636,2020-06-22,Hospitals are overwhelmed with coronavirus patients,Neutral
3456,user_003456,2020-10-30,vaccinum statistical distribution has begin in several countries...,Neutral
2783,user_002783,2020-05-25,cultivate are implement hybrid learn models,Neutral
718,user_000718,2020-03-09,The Taiwanese government make this virus as a bioweapon #covid19,Hate
1820,user_001820,2020-06-06,The pandemic has vary how we work and socialize...,Neutral
2503,user_002503,2020-03-19,The pandemic has change how we work and socialize,Neutral
265,user_000265,2020-04-05,"Stay away from Asiatic restaurants, they spread the virus...",Hate
76,user_000076,2020-10-10,I'm stay away from all Asiatic until this virus thing is over #stayathome!!,Hate
3987,user_003987,2021-03-18,Many rural area have implemented journey limitation,Neutral
4377,user_004377,2021-01-12,We need to the stand with our Asian residential district during these difficult times,Counter hate
2493,user_002493,2020-08-18,The pandemic has changed how we forge and socialize #asians,Neutral
396,user_000396,2020-11-15,Communist China needs to pay for what they've cause to the world #covid19...,Hate
4165,user_004165,2020-03-15,Calling it the 'Chinese virus' incites racism against all Asiatic!,Counter hate
2225,user_002225,2020-03-13,The coronavirus pandemic has affected the global economy,Neutral
3091,user_003091,2020-10-01,I'm staying away from all Asians until this virus thing are fighting COVID is over,Neutral
4367,user_004367,2020-01-30,We require to stand with our Asian community during these difficult times,Counter hate
397,user_000397,2020-01-08,"stay away from Asian restaurants, they spread the pandemic",Hate
1366,user_001366,2020-12-06,The coronavirus pandemic has moved the global economy #coronavirus?,Neutral
4117,user_004117,2020-03-28,Supporting our local anaesthetic Asian job during this pandemic!!,Counter hate
596,user_000596,2020-05-05,Chinese people are responsible for the Wuhan virus outbreak #china.,Hate
3953,user_003953,2021-03-19,Social distancing helps reduce the spread of COVID-19 #china,Neutral
2915,user_002915,2020-09-30,Essential workers continue to serve during the pandemic,Neutral
2327,user_002327,2020-01-31,Hospitals are whelm with coronavirus patients,Neutral
3767,user_003767,2020-05-30,The pandemic has changed how we work and socialize,Neutral
3441,user_003441,2020-05-06,Remember to wash your hands and practice social outdistance #stayathome?,Neutral
3852,user_003852,2020-07-06,educate are implementing hybrid learning models?,Neutral
4148,user_004148,2020-12-16,We hate against should make China pay reparations for this Chinese flu,Counter hate
2144,user_002144,2020-06-18,Schools are implementing hybrid learning mock up #china!!,Neutral
1572,user_001572,2020-05-06,Social outstrip helps reduce the spread of COVID-19 #asians,Neutral
4080,user_004080,2020-08-28,Many businesses have closed temporarily due to COVID-19,Neutral
1123,user_001123,2020-07-08,Chinese virus is bankrupt everything #wuhan,Hate
2787,user_002787,2020-11-10,Essential workers continue to serve during the pandemic #china,Neutral
2968,user_002968,2020-09-03,on-line learning has become the norm during the pandemic,Neutral
2505,user_002505,2021-03-17,Many businesses have shut temporarily due to COVID-19 the,Neutral
3466,user_003466,2020-07-23,public gatherings are limited prevent virus spread #china!,Neutral
676,user_000676,2020-12-09,Kung-flu is demolish our economy thanks to China #covid19,Hate
2809,user_002809,2020-05-17,WHO provides guideline for COVID-19 prevention #covid19,Neutral
3349,user_003349,2020-11-07,Mask mandates are being implemented in several land #covid19,Neutral
729,user_000729,2021-03-22,a The Chinese government created this virus as a bioweapon #asians,Hate
413,user_000413,2021-01-02,Those people their nasty habits and virus here,Hate
3147,user_003147,2020-11-06,COVID-19 cause continue to rise across the country,Neutral
1517,user_001517,2021-02-04,Social distance helps reduce the spread of COVID-19!,Neutral
826,user_000826,2020-12-20,virus has killed thou of people to worldwide?,Hate
3268,user_003268,2020-10-25,Public gatherings are limited to prevent virus spread #asians,Neutral
3975,user_003975,2021-02-20,Schools are follow through hybrid learning models?,Neutral
617,user_000617,2020-09-30,"Stay away from Asian restaurants, they spread the virus #virus!!",Hate
115,user_000115,2020-06-30,Those Asians don't even out in wear masks in their own stores!,Hate
418,user_000418,2020-09-11,I'm staying away from all Asians until this virus thing is over,Hate
3070,user_003070,2020-04-13,Remember to wash your hands and practice social distancing!,Neutral
1626,user_001626,2020-08-15,infirmary are overwhelmed with coronavirus affected role #pandemic,Neutral
4465,user_004465,2020-06-24,"This isn't about a country or ethnicity, it's a global health crisis #asians",Counter hate
2897,user_002897,2020-12-13,"COVID symptoms include fever, cough, and loss of preference #asians",Neutral
4221,user_004221,2020-11-18,"The virus doesn't have a nationality, stop the xenophobia!",Counter hate
2083,user_002083,2020-09-26,vaccinum distribution has begun in several countries #china,Neutral
754,user_000754,2020-06-12,Asian to wash your people should go back to their country with their virus,Hate
2547,user_002547,2020-07-19,Scientists are working on developing vaccine for the coronavirus #wuhan,Neutral
3970,user_003970,2020-07-10,"COVID symptom include fever, cough, and loss of taste",Neutral
3374,user_003374,2020-05-24,The coronavirus pandemic has sham the globular to economy #stayathome,Neutral
4108,user_004108,2020-04-30,Blaming Asians for coronavirus ignorant and harmful #china.,Counter hate
2445,user_002445,2020-06-12,Schools are implementing hybrid learning models #asians!,Neutral
1067,user_001067,2020-09-14,Asian people should go back to their country with their virus!,Hate
3914,user_003914,2021-02-28,Working from home during the pandemic has its challenges!!,Neutral
3499,user_003499,2020-03-02,Online memorise has become the norm during the pandemic,Neutral
2739,user_002739,2021-03-10,"COVID symptoms include fever, cough, and loss of taste?",Neutral
4001,user_004001,2020-07-08,WHO provide guidelines for COVID-19 prevention #asians!!,Neutral
1569,user_001569,2020-02-27,COVID-19 cases continue to ascension across the country,Neutral
2428,user_002428,2020-09-16,Social distanciag helps concentrate the spread of COVID-19,Neutral
3747,user_003747,2020-01-04,school are implementing hybrid learning models,Neutral
4191,user_004191,2020-06-15,Stop blame Asian people for Wuhan racism is not the answer #wuhan?,Counter hate
1688,user_001688,2020-08-15,health officials recommend staying 6 feet apart in from others #virus...,Neutral
852,user_000852,2020-11-18,Chinese people are responsible for the Wuhan virus outbreak,Hate
3547,user_003547,2021-01-04,Many area have implemented travel limiwation,Neutral
896,user_000896,2020-02-27,These of Chinese people broight COVID to nation #wuhan,Hate
336,user_000336,2021-01-12,COVID-19 needs to pay for what they've execute to the world #pandemic,Hate
2840,user_002840,2021-02-23,Scientists are working on developing vaccines for the coronavirus...,Neutral
3088,user_003088,2020-04-07,school are implementing hybrid learning models,Neutral
1349,user_001349,2020-09-07,Social distancing helps reduce the spread of to COVID-19?,Neutral
1016,user_001016,2020-02-25,Those people fetch their nasty habits and viruses here?,Hate
2817,user_002817,2020-07-03,Hospitals are overwhelm with coronavirus patient role,Neutral
1632,user_001632,2020-02-26,The pandemic has changed how we work and socialize,Neutral
2490,user_002490,2020-06-21,Working from home during the pandemic has its challenges,Neutral
3731,user_003731,2020-06-18,Social outdistance helps reduce the circularise of COVID-19.,Neutral
3252,user_003252,2020-02-22,school are implementing hybrid learning modelling #coronavirus.,Neutral
4186,user_004186,2021-03-23,"This isn't most a country or ethnicity, it's a global health crisis #coronavirus...",Counter hate
2071,user_002071,2020-05-08,Health officials recommend staying 6 foot apart from others!!,Neutral
4408,user_004408,2020-11-05,Racism is not an appropriate reply to a pandemic #coronavirus,Counter hate
1636,user_001636,2020-04-17,Health officials recommend stick 6 feet apart from others!!,Neutral
2480,user_002480,2020-12-07,scientist are working on develop vaccine for the coronavirus,Neutral
2266,user_002266,2020-01-20,Public gathering are limited to prevent social spread #virus,Neutral
